lat county,long county,FIPS,county_state names
45.476353,-102.476059,46105,Perkins_South_Dakota
45.071468,-99.951218,46107,Potter_South_Dakota
45.636211,-96.953423,46109,Roberts_South_Dakota
44.029373,-98.085152,46111,Sanborn_South_Dakota
43.332886,-102.554596,46102,Shannon_South_Dakota
44.938866,-98.346817,46115,Spink_South_Dakota
44.409157,-100.748199,46117,Stanley_South_Dakota
44.722031,-100.115791,46119,Sully_South_Dakota
43.193466,-100.713112,46121,Todd_South_Dakota
43.345211,-99.882805,46123,Tripp_South_Dakota
43.308224,-97.142342,46125,Turner_South_Dakota
42.827011,-96.657776,46127,Union_South_Dakota
45.437771,-100.036636,46129,Walworth_South_Dakota
43.008194,-97.40654,46135,Yankton_South_Dakota
44.98278,-101.66674,46137,Ziebach_South_Dakota
41.328396,-94.471359,19001,Adair_Iowa
41.026546,-94.703346,19003,Adams_Iowa
43.281338,-91.377098,19005,Allamakee_Iowa
40.742149,-92.860184,19007,Appanoose_Iowa
41.684624,-94.908821,19009,Audubon_Iowa
42.07999,-92.065063,19011,Benton_Iowa
42.469669,-92.31636,19013,Black_Hawk_Iowa
42.041485,-93.931763,19015,Boone_Iowa
42.776863,-92.308769,19017,Bremer_Iowa
42.470875,-91.839912,19019,Buchanan_Iowa
42.741764,-95.145538,19021,Buena_Vista_Iowa
42.732235,-92.794502,19023,Butler_Iowa
42.386402,-94.638351,19025,Calhoun_Iowa
42.042389,-94.866112,19027,Carroll_Iowa
41.339401,-94.931549,19029,Cass_Iowa
41.770264,-91.133347,19031,Cedar_Iowa
43.077568,-93.256226,19033,Cerro_Gordo_Iowa
42.725227,-95.621178,19035,Cherokee_Iowa
43.062008,-92.327805,19037,Chickasaw_Iowa
41.027256,-93.788864,19039,Clarke_Iowa
43.089954,-95.1539,19041,Clay_Iowa
42.845043,-91.338921,19043,Clayton_Iowa
41.898575,-90.538506,19045,Clinton_Iowa
42.041214,-95.352325,19047,Crawford_Iowa
41.686432,-94.045891,19049,Dallas_Iowa
40.745541,-92.409996,19051,Davis_Iowa
40.734325,-93.787529,19053,Decatur_Iowa
42.470158,-91.368141,19055,Delaware_Iowa
40.920986,-91.181778,19057,Des_Moines_Iowa
43.379379,-95.158463,19059,Dickinson_Iowa
42.469921,-90.878197,19061,Dubuque_Iowa
43.380962,-94.674706,19063,Emmet_Iowa
42.862762,-91.846115,19065,Fayette_Iowa
43.058308,-92.784935,19067,Floyd_Iowa
42.730545,-93.269615,19069,Franklin_Iowa
40.745052,-95.603897,19071,Fremont_Iowa
42.029427,-94.407745,19073,Greene_Iowa
42.404301,-92.798813,19075,Grundy_Iowa
41.679707,-94.50573,19077,Guthrie_Iowa
42.388393,-93.704697,19079,Hamilton_Iowa
43.088188,-93.728935,19081,Hancock_Iowa
42.379227,-93.237366,19083,Hardin_Iowa
41.674507,-95.808601,19085,Harrison_Iowa
40.980339,-91.543495,19087,Henry_Iowa
43.355171,-92.309677,19089,Howard_Iowa
42.773907,-94.220108,19091,Humboldt_Iowa
42.375305,-95.518875,19093,Ida_Iowa
41.68412,-92.06633,19095,Iowa_Iowa
42.17194,-90.574013,19097,Jackson_Iowa
41.687027,-93.058098,19099,Jasper_Iowa
41.033016,-91.937981,19101,Jefferson_Iowa
41.670448,-91.587944,19103,Johnson_Iowa
42.117851,-91.130798,19105,Jones_Iowa
41.33316,-92.178711,19107,Keokuk_Iowa
43.195885,-94.203682,19109,Kossuth_Iowa
40.637962,-91.479172,19111,Lee_Iowa
42.078037,-91.597176,19113,Linn_Iowa
41.216904,-91.263924,19115,Louisa_Iowa
41.032501,-93.331451,19117,Lucas_Iowa
43.379971,-96.215546,19119,Lyon_Iowa
41.323734,-94.017601,19121,Madison_Iowa
41.330769,-92.641411,19123,Mahaska_Iowa
41.338856,-93.10067,19125,Marion_Iowa
42.036049,-92.993057,19127,Marshall_Iowa
41.031303,-95.62352,19129,Mills_Iowa
43.354713,-92.791733,19131,Mitchell_Iowa
42.042515,-95.948669,19133,Monona_Iowa
41.027065,-92.880188,19135,Monroe_Iowa
41.033367,-95.163818,19137,Montgomery_Iowa
41.48172,-91.113815,19139,Muscatine_Iowa
43.07214,-95.616989,19141,OBrien_Iowa
43.37188,-95.637398,19143,Osceola_Iowa
40.735214,-95.151482,19145,Page_Iowa
43.084526,-94.685677,19147,Palo_Alto_Iowa
42.735035,-96.211945,19149,Plymouth_Iowa
42.732441,-94.676186,19151,Pocahontas_Iowa
41.679214,-93.578026,19153,Polk_Iowa
41.329979,-95.548027,19155,Pottawattamie_Iowa
41.688026,-92.53479,19157,Poweshiek_Iowa
40.740196,-94.248703,19159,Ringgold_Iowa
42.393589,-95.099091,19161,Sac_Iowa
41.637573,-90.621643,19163,Scott_Iowa
41.686333,-95.307594,19165,Shelby_Iowa
43.080891,-96.167976,19167,Sioux_Iowa
42.031818,-93.464233,19169,Story_Iowa
42.081875,-92.533371,19171,Tama_Iowa
40.733559,-94.697472,19173,Taylor_Iowa
41.024635,-94.236099,19175,Union_Iowa
40.756008,-91.953773,19177,Van_Buren_Iowa
41.029449,-92.407265,19179,Wapello_Iowa
41.329823,-93.566139,19181,Warren_Iowa
41.336334,-91.713852,19183,Washington_Iowa
40.740231,-93.322578,19185,Wayne_Iowa
42.426434,-94.181786,19187,Webster_Iowa
43.386902,-93.73835,19189,Winnebago_Iowa
43.291805,-91.837799,19191,Winneshiek_Iowa
42.38427,-96.052864,19193,Woodbury_Iowa
43.376911,-93.267433,19195,Worth_Iowa
42.740242,-93.741714,19197,Wright_Iowa
39.987358,-91.184586,17001,Adams_Illinois
37.190426,-89.339203,17003,Alexander_Illinois
38.884315,-89.439522,17005,Bond_Illinois
42.323994,-88.819702,17007,Boone_Illinois
39.964367,-90.747513,17009,Brown_Illinois
41.408073,-89.529922,17011,Bureau_Illinois
39.180508,-90.666725,17013,Calhoun_Illinois
42.069817,-89.934593,17015,Carroll_Illinois
39.973164,-90.249809,17017,Cass_Illinois
40.139236,-88.199982,17019,Champaign_Illinois
39.543869,-89.276161,17021,Christian_Illinois
39.336407,-87.787392,17023,Clark_Illinois
38.750824,-88.490967,17025,Clay_Illinois
38.605045,-89.420006,17027,Clinton_Illinois
39.523098,-88.227104,17029,Coles_Illinois
41.870705,-87.74984,17031,Cook_Illinois
39.004616,-87.760956,17033,Crawford_Illinois
39.27467,-88.238281,17035,Cumberland_Illinois
41.894447,-88.770477,17037,De_Kalb_Illinois
40.173641,-88.902496,17039,De_Witt_Illinois
39.768387,-88.215096,17041,Douglas_Illinois
41.849083,-88.088142,17043,Dupage_Illinois
39.678265,-87.747414,17045,Edgar_Illinois
38.412968,-88.055542,17047,Edwards_Illinois
39.056309,-88.592369,17049,Effingham_Illinois
38.998196,-89.023201,17051,Fayette_Illinois
40.598637,-88.22477,17053,Ford_Illinois
37.992889,-88.924583,17055,Franklin_Illinois
40.476017,-90.205887,17057,Fulton_Illinois
37.769054,-88.230873,17059,Gallatin_Illinois
39.3549,-90.392616,17061,Greene_Illinois
41.287449,-88.419289,17063,Grundy_Illinois
38.083855,-88.540367,17065,Hamilton_Illinois
40.407429,-91.163528,17067,Hancock_Illinois
37.52087,-88.260468,17069,Hardin_Illinois
40.819958,-90.917854,17071,Henderson_Illinois
41.351318,-90.128479,17073,Henry_Illinois
40.747421,-87.823647,17075,Iroquois_Illinois
37.78487,-89.383995,17077,Jackson_Illinois
39.009048,-88.152939,17079,Jasper_Illinois
38.300507,-88.932426,17081,Jefferson_Illinois
39.082829,-90.357628,17083,Jersey_Illinois
42.364712,-90.211945,17085,Jo_Daviess_Illinois
37.460213,-88.882294,17087,Johnson_Illinois
41.943836,-88.427902,17089,Kane_Illinois
41.139786,-87.867439,17091,Kankakee_Illinois
41.593227,-88.431206,17093,Kendall_Illinois
40.899437,-90.175781,17095,Knox_Illinois
41.3442,-88.889481,17099,La_Salle_Illinois
42.13282,-87.494453,17031,Lake_Michigan_Illinois
42.332932,-87.928497,17097,Lake_Illinois
38.720615,-87.73156,17101,Lawrence_Illinois
41.74221,-89.307632,17103,Lee_Illinois
40.893616,-88.561043,17105,Livingston_Illinois
40.12458,-89.365524,17107,Logan_Illinois
39.859329,-88.962936,17115,Macon_Illinois
39.261955,-89.926773,17117,Macoupin_Illinois
38.829372,-89.907372,17119,Madison_Illinois
38.647972,-88.919861,17121,Marion_Illinois
41.031525,-89.346481,17123,Marshall_Illinois
40.240376,-89.918663,17125,Mason_Illinois
37.21756,-88.706589,17127,Massac_Illinois
40.45372,-90.676888,17109,McDonough_Illinois
42.326145,-88.448532,17111,McHenry_Illinois
40.489792,-88.846352,17113,McLean_Illinois
40.023907,-89.801117,17129,Menard_Illinois
41.206306,-90.747353,17131,Mercer_Illinois
38.281292,-90.176636,17133,Monroe_Illinois
39.229385,-89.483543,17135,Montgomery_Illinois
39.714958,-90.204369,17137,Morgan_Illinois
39.641083,-88.618782,17139,Moultrie_Illinois
42.043804,-89.319283,17141,Ogle_Illinois
40.789867,-89.759972,17143,Peoria_Illinois
38.085857,-89.369736,17145,Perry_Illinois
40.010044,-88.589539,17147,Piatt_Illinois
39.622719,-90.888969,17149,Pike_Illinois
37.412998,-88.557945,17151,Pope_Illinois
37.221375,-89.129951,17153,Pulaski_Illinois
41.20467,-89.290413,17155,Putnam_Illinois
38.051453,-89.825218,17157,Randolph_Illinois
38.714458,-88.086739,17159,Richland_Illinois
41.467541,-90.556381,17161,Rock_Island_Illinois
38.468513,-89.925697,17163,Saint_Clair_Illinois
37.755432,-88.539894,17165,Saline_Illinois
39.75642,-89.658386,17167,Sangamon_Illinois
40.161858,-90.60363,17169,Schuyler_Illinois
39.645576,-90.477219,17171,Scott_Illinois
39.388931,-88.806198,17173,Shelby_Illinois
41.093979,-89.793343,17175,Stark_Illinois
42.35181,-89.664963,17177,Stephenson_Illinois
40.508789,-89.508698,17179,Tazewell_Illinois
37.469162,-89.252373,17181,Union_Illinois
40.183456,-87.733818,17183,Vermilion_Illinois
38.449982,-87.841301,17185,Wabash_Illinois
40.851559,-90.614616,17187,Warren_Illinois
38.350273,-89.410957,17189,Washington_Illinois
38.429943,-88.425163,17191,Wayne_Illinois
38.089741,-88.18454,17193,White_Illinois
41.758125,-89.916153,17195,Whiteside_Illinois
41.447834,-87.980278,17197,Will_Illinois
37.730877,-88.931953,17199,Williamson_Illinois
42.337429,-89.162766,17201,Winnebago_Illinois
40.78688,-89.211845,17203,Woodford_Illinois
40.747116,-84.938393,18001,Adams_Indiana
41.089787,-85.065788,18003,Allen_Indiana
39.204235,-85.895309,18005,Bartholomew_Indiana
40.608299,-87.310036,18007,Benton_Indiana
40.474751,-85.320984,18009,Blackford_Indiana
40.050575,-86.471817,18011,Boone_Indiana
39.196926,-86.229004,18013,Brown_Indiana
40.581051,-86.567383,18015,Carroll_Indiana
40.760536,-86.346474,18017,Cass_Indiana
38.478344,-85.709099,18019,Clark_Indiana
39.397778,-87.11364,18021,Clay_Indiana
40.301727,-86.477234,18023,Clinton_Indiana
38.290562,-86.452194,18025,Crawford_Indiana
38.699181,-87.072311,18027,Daviess_Indiana
41.398991,-84.998009,18033,De_Kalb_Indiana
39.141453,-84.981186,18029,Dearborn_Indiana
39.308643,-85.500603,18031,Decatur_Indiana
40.230042,-85.3974,18035,Delaware_Indiana
38.363873,-86.879356,18037,Dubois_Indiana
41.596714,-85.860893,18039,Elkhart_Indiana
39.636864,-85.175774,18041,Fayette_Indiana
38.320644,-85.910408,18043,Floyd_Indiana
40.124001,-87.240013,18045,Fountain_Indiana
39.416512,-85.061592,18047,Franklin_Indiana
41.045277,-86.265305,18049,Fulton_Indiana
38.312767,-87.581268,18051,Gibson_Indiana
40.516655,-85.653938,18053,Grant_Indiana
39.036163,-86.962883,18055,Greene_Indiana
40.074112,-86.050659,18057,Hamilton_Indiana
39.821579,-85.775192,18059,Hancock_Indiana
38.199726,-86.111603,18061,Harrison_Indiana
39.766685,-86.508957,18063,Hendricks_Indiana
39.932701,-85.396301,18065,Henry_Indiana
40.481983,-86.124214,18067,Howard_Indiana
40.831139,-85.486572,18069,Huntington_Indiana
38.9067,-86.038452,18071,Jackson_Indiana
41.024479,-87.11882,18073,Jasper_Indiana
40.437931,-85.002525,18075,Jay_Indiana
38.785606,-85.441216,18077,Jefferson_Indiana
38.997585,-85.624786,18079,Jennings_Indiana
39.488804,-86.10038,18081,Johnson_Indiana
38.693977,-87.411865,18083,Knox_Indiana
41.244362,-85.861572,18085,Kosciusko_Indiana
41.643803,-85.424568,18087,LaGrange_Indiana
41.865032,-87.329506,18089,Lake_Michigan_Indiana
41.435078,-87.377632,18089,Lake_Indiana
41.565853,-86.748627,18091,LaPorte_Indiana
38.842834,-86.492676,18093,Lawrence_Indiana
40.161831,-85.718033,18095,Madison_Indiana
39.782864,-86.139236,18097,Marion_Indiana
41.323399,-86.262398,18099,Marshall_Indiana
38.705967,-86.803833,18101,Martin_Indiana
40.765984,-86.042206,18103,Miami_Indiana
39.161816,-86.526085,18105,Monroe_Indiana
40.040146,-86.896309,18107,Montgomery_Indiana
39.482342,-86.443306,18109,Morgan_Indiana
40.954029,-87.397675,18111,Newton_Indiana
41.399223,-85.419952,18113,Noble_Indiana
38.952663,-84.963127,18115,Ohio_Indiana
38.542809,-86.498161,18117,Orange_Indiana
39.309795,-86.840759,18119,Owen_Indiana
39.772472,-87.206192,18121,Parke_Indiana
38.07983,-86.636581,18123,Perry_Indiana
38.397045,-87.229866,18125,Pike_Indiana
41.593834,-87.078621,18127,Porter_Indiana
38.0224,-87.86586,18129,Posey_Indiana
41.042061,-86.696968,18131,Pulaski_Indiana
39.663979,-86.843735,18133,Putnam_Indiana
40.158733,-85.011574,18135,Randolph_Indiana
39.104008,-85.266708,18137,Ripley_Indiana
39.622562,-85.46209,18139,Rush_Indiana
41.616264,-86.288612,18141,Saint_Joseph_Indiana
38.685238,-85.750656,18143,Scott_Indiana
39.522182,-85.791191,18145,Shelby_Indiana
38.013279,-87.009132,18147,Spencer_Indiana
41.281006,-86.653946,18149,Starke_Indiana
41.645061,-85.002838,18151,Steuben_Indiana
39.089844,-87.414589,18153,Sullivan_Indiana
38.825325,-85.033646,18155,Switzerland_Indiana
40.390736,-86.892075,18157,Tippecanoe_Indiana
40.314754,-86.049438,18159,Tipton_Indiana
39.627384,-84.928001,18161,Union_Indiana
38.030663,-87.585579,18163,Vanderburgh_Indiana
39.857845,-87.462532,18165,Vermillion_Indiana
39.430965,-87.3881,18167,Vigo_Indiana
40.846077,-85.794334,18169,Wabash_Indiana
40.347885,-87.354042,18171,Warren_Indiana
38.091087,-87.271393,18173,Warrick_Indiana
38.602234,-86.107277,18175,Washington_Indiana
39.864807,-85.010849,18177,Wayne_Indiana
40.728191,-85.22049,18179,Wells_Indiana
40.716099,-86.879623,18181,White_Indiana
41.140388,-85.504524,18183,Whitley_Indiana
44.68317,-83.434944,26001,Alcona_Michigan
46.401836,-86.68885,26003,Alger_Michigan
42.589561,-85.888702,26005,Allegan_Michigan
45.035305,-83.635071,26007,Alpena_Michigan
44.998119,-85.13681,26009,Antrim_Michigan
44.049557,-83.875641,26011,Arenac_Michigan
46.687756,-88.400551,26013,Baraga_Michigan
42.593506,-85.308502,26015,Barry_Michigan
43.703369,-83.99247,26017,Bay_Michigan
44.554401,-86.297462,26019,Benzie_Michigan
42.025242,-86.509598,26021,Berrien_Michigan
41.916916,-85.057419,26023,Branch_Michigan
42.246208,-85.006981,26025,Calhoun_Michigan
41.916428,-85.994041,26027,Cass_Michigan
45.253544,-85.089111,26029,Charlevoix_Michigan
45.447063,-84.502419,26031,Cheboygan_Michigan
46.342052,-84.701897,26033,Chippewa_Michigan
43.985554,-84.847504,26035,Clare_Michigan
42.943855,-84.602669,26037,Clinton_Michigan
44.683834,-84.610405,26039,Crawford_Michigan
45.900585,-86.936745,26041,Delta_Michigan
45.998974,-87.884247,26043,Dickinson_Michigan
42.597759,-84.837555,26045,Eaton_Michigan
45.556519,-84.960968,26047,Emmet_Michigan
43.022091,-83.706169,26049,Genesee_Michigan
43.989243,-84.388138,26051,Gladwin_Michigan
46.380421,-89.701561,26053,Gogebic_Michigan
44.663315,-85.563004,26055,Grand_Traverse_Michigan
43.291729,-84.605125,26057,Gratiot_Michigan
41.887783,-84.596748,26059,Hillsdale_Michigan
46.849255,-88.765007,26061,Houghton_Michigan
43.947495,-82.920197,26063,Huron_Michigan
42.596771,-84.372238,26065,Ingham_Michigan
42.94696,-85.078209,26067,Ionia_Michigan
44.347378,-83.537804,26069,Iosco_Michigan
46.147575,-88.501808,26071,Iron_Michigan
43.639217,-84.847755,26073,Isabella_Michigan
42.246456,-84.424591,26075,Jackson_Michigan
42.245636,-85.532616,26077,Kalamazoo_Michigan
44.682903,-85.091225,26079,Kalkaska_Michigan
43.03064,-85.550812,26081,Kent_Michigan
47.354925,-88.219187,26083,Keweenaw_Michigan
45.722115,-83.72625,26141,Lake_Hurron_Michigan
45.363304,-86.035789,26089,Lake_Michigan_Michigan
42.595924,-82.66993,26147,Lake_St._Clair_Michigan
47.233517,-88.203102,26083,Lake_Superior_Michigan
43.990227,-85.800911,26085,Lake_Michigan
43.090343,-83.221291,26087,Lapeer_Michigan
44.918793,-85.78006,26089,Leelanau_Michigan
41.894566,-84.070663,26091,Lenawee_Michigan
42.603443,-83.912247,26093,Livingston_Michigan
46.499702,-85.611115,26095,Luce_Michigan
46.080021,-85.116707,26097,Mackinac_Michigan
42.690098,-82.932304,26099,Macomb_Michigan
44.330116,-86.054771,26101,Manistee_Michigan
46.387558,-87.593292,26103,Marquette_Michigan
43.992802,-86.251122,26105,Mason_Michigan
43.640148,-85.324432,26107,Mecosta_Michigan
45.568718,-87.549095,26109,Menominee_Michigan
43.646214,-84.392006,26111,Midland_Michigan
44.333546,-85.094994,26113,Missaukee_Michigan
41.924046,-83.506897,26115,Monroe_Michigan
43.312195,-85.150505,26117,Montcalm_Michigan
45.029312,-84.129662,26119,Montmorency_Michigan
43.291248,-86.151344,26121,Muskegon_Michigan
43.552792,-85.802856,26123,Newaygo_Michigan
42.660076,-83.386024,26125,Oakland_Michigan
43.640621,-86.264565,26127,Oceana_Michigan
44.334953,-84.127045,26129,Ogemaw_Michigan
46.644379,-89.266121,26131,Ontonagon_Michigan
43.98925,-85.325348,26133,Osceola_Michigan
44.681404,-84.131615,26135,Oscoda_Michigan
45.019325,-84.600006,26137,Otsego_Michigan
42.960873,-85.99707,26139,Ottawa_Michigan
45.341206,-83.924271,26141,Presque_Isle_Michigan
44.335949,-84.611839,26143,Roscommon_Michigan
43.333569,-84.053894,26145,Saginaw_Michigan
42.955013,-82.658401,26147,Saint_Clair_Michigan
41.914566,-85.525482,26149,Saint_Joseph_Michigan
43.442173,-82.656593,26151,Sanilac_Michigan
46.103432,-86.19194,26153,Schoolcraft_Michigan
42.953499,-84.147987,26155,Shiawassee_Michigan
43.472275,-83.422974,26157,Tuscola_Michigan
42.257603,-86.039352,26159,Van_Buren_Michigan
42.252331,-83.836235,26161,Washtenaw_Michigan
42.280327,-83.290581,26163,Wayne_Michigan
44.337379,-85.577904,26165,Wexford_Michigan
38.844772,-83.472771,39001,Adams_Ohio
40.772026,-84.100906,39003,Allen_Ohio
40.848537,-82.270477,39005,Ashland_Ohio
41.913673,-80.812683,39007,Ashtabula_Ohio
39.333237,-82.04361,39009,Athens_Ohio
40.559048,-84.225258,39011,Auglaize_Ohio
40.015766,-80.991638,39013,Belmont_Ohio
38.931355,-83.864777,39015,Brown_Ohio
39.435242,-84.577065,39017,Butler_Ohio
40.578182,-81.086723,39019,Carroll_Ohio
40.136238,-83.772575,39021,Champaign_Ohio
39.913914,-83.785728,39023,Clark_Ohio
39.046642,-84.153954,39025,Clermont_Ohio
39.417583,-83.801079,39027,Clinton_Ohio
40.768639,-80.775185,39029,Columbiana_Ohio
40.303131,-81.918793,39031,Coshocton_Ohio
40.85099,-82.916595,39033,Crawford_Ohio
41.591408,-81.716492,39035,Cuyahoga_Ohio
40.132828,-84.619278,39037,Darke_Ohio
41.324909,-84.490494,39039,Defiance_Ohio
40.277824,-83.002792,39041,Delaware_Ohio
41.403545,-82.58773,39043,Erie_Ohio
39.75304,-82.625084,39045,Fairfield_Ohio
39.561531,-83.451996,39047,Fayette_Ohio
39.966206,-83.008171,39049,Franklin_Ohio
41.599747,-84.134026,39051,Fulton_Ohio
38.830212,-82.307701,39053,Gallia_Ohio
41.500019,-81.180756,39055,Geauga_Ohio
39.689201,-83.891182,39057,Greene_Ohio
40.051559,-81.496643,39059,Guernsey_Ohio
39.194107,-84.545128,39061,Hamilton_Ohio
41.002548,-83.662941,39063,Hancock_Ohio
40.663219,-83.661667,39065,Hardin_Ohio
40.293278,-81.093536,39067,Harrison_Ohio
41.333565,-84.066444,39069,Henry_Ohio
39.182266,-83.597618,39071,Highland_Ohio
39.496284,-82.481628,39073,Hocking_Ohio
40.562244,-81.923225,39075,Holmes_Ohio
41.147682,-82.595711,39077,Huron_Ohio
39.021069,-82.618584,39079,Jackson_Ohio
40.382683,-80.758774,39081,Jefferson_Ohio
40.400177,-82.417534,39083,Knox_Ohio
41.600735,-82.611862,39043,Lake_Erie_Ohio
41.935047,-81.371269,39085,Lake_Ohio
38.599937,-82.531219,39087,Lawrence_Ohio
40.090694,-82.482033,39089,Licking_Ohio
40.389153,-83.766685,39091,Logan_Ohio
41.506863,-82.148003,39093,Lorain_Ohio
41.627068,-83.651924,39095,Lucas_Ohio
39.893436,-83.402061,39097,Madison_Ohio
41.013554,-80.776833,39099,Mahoning_Ohio
40.587238,-83.162407,39101,Marion_Ohio
41.117908,-81.89846,39103,Medina_Ohio
39.082447,-82.0205,39105,Meigs_Ohio
40.543015,-84.62989,39107,Mercer_Ohio
40.050892,-84.229019,39109,Miami_Ohio
39.728127,-81.085258,39111,Monroe_Ohio
39.752163,-84.292854,39113,Montgomery_Ohio
39.619011,-81.852631,39115,Morgan_Ohio
40.521152,-82.789803,39117,Morrow_Ohio
39.963284,-81.944084,39119,Muskingum_Ohio
39.764236,-81.454826,39121,Noble_Ohio
41.601044,-83.116524,39123,Ottawa_Ohio
41.117287,-84.580605,39125,Paulding_Ohio
39.734974,-82.231613,39127,Perry_Ohio
39.640472,-83.029434,39129,Pickaway_Ohio
39.075176,-83.063004,39131,Pike_Ohio
41.169029,-81.197075,39133,Portage_Ohio
39.740925,-84.647041,39135,Preble_Ohio
41.023201,-84.13092,39137,Putnam_Ohio
40.773674,-82.536163,39139,Richland_Ohio
39.339611,-83.057159,39141,Ross_Ohio
41.355141,-83.141617,39143,Sandusky_Ohio
38.804237,-82.98848,39145,Scioto_Ohio
41.124336,-83.128487,39147,Seneca_Ohio
40.331409,-84.205307,39149,Shelby_Ohio
40.815182,-81.363907,39151,Stark_Ohio
41.125359,-81.531082,39153,Summit_Ohio
41.315868,-80.761902,39155,Trumbull_Ohio
40.441784,-81.472244,39157,Tuscarawas_Ohio
40.296787,-83.372398,39159,Union_Ohio
40.856041,-84.582298,39161,Van_Wert_Ohio
39.251202,-82.484421,39163,Vinton_Ohio
39.427296,-84.167137,39165,Warren_Ohio
39.456837,-81.498383,39167,Washington_Ohio
40.829491,-81.887489,39169,Wayne_Ohio
41.559864,-84.587524,39171,Williams_Ohio
41.361115,-83.624298,39173,Wood_Ohio
40.843208,-83.299393,39175,Wyandot_Ohio
39.871399,-77.214165,42001,Adams_Pennsylvania
40.470238,-79.980339,42003,Allegheny_Pennsylvania
40.815727,-79.465263,42005,Armstrong_Pennsylvania
40.682957,-80.349556,42007,Beaver_Pennsylvania
40.007519,-78.490479,42009,Bedford_Pennsylvania
40.416206,-75.925758,42011,Berks_Pennsylvania
40.482777,-78.350479,42013,Blair_Pennsylvania
41.788311,-76.518974,42015,Bradford_Pennsylvania
40.339359,-75.109726,42017,Bucks_Pennsylvania
40.911934,-79.913185,42019,Butler_Pennsylvania
40.494038,-78.714973,42021,Cambria_Pennsylvania
41.438519,-78.203796,42023,Cameron_Pennsylvania
40.916199,-75.706108,42025,Carbon_Pennsylvania
40.904709,-77.816101,42027,Centre_Pennsylvania
39.9734,-75.746262,42029,Chester_Pennsylvania
41.194271,-79.416512,42031,Clarion_Pennsylvania
40.991974,-78.478439,42033,Clearfield_Pennsylvania
41.227959,-77.6334,42035,Clinton_Pennsylvania
41.049767,-76.40509,42037,Columbia_Pennsylvania
41.686043,-80.106888,42039,Crawford_Pennsylvania
40.163574,-77.26664,42041,Cumberland_Pennsylvania
40.416752,-76.783409,42043,Dauphin_Pennsylvania
39.914394,-75.398659,42045,Delaware_Pennsylvania
41.426407,-78.638252,42047,Elk_Pennsylvania
42.146835,-80.1483,42049,Erie_Pennsylvania
39.91909,-79.652016,42051,Fayette_Pennsylvania
41.513187,-79.253326,42053,Forest_Pennsylvania
39.926926,-77.721375,42055,Franklin_Pennsylvania
39.929157,-78.112099,42057,Fulton_Pennsylvania
39.854847,-80.225975,42059,Greene_Pennsylvania
40.419819,-77.981094,42061,Huntingdon_Pennsylvania
40.650299,-79.089058,42063,Indiana_Pennsylvania
41.130516,-79,42065,Jefferson_Pennsylvania
40.535992,-77.394745,42067,Juniata_Pennsylvania
41.436527,-75.609047,42069,Lackawanna_Pennsylvania
40.042664,-76.245773,42071,Lancaster_Pennsylvania
40.991699,-80.333611,42073,Lawrence_Pennsylvania
40.365414,-76.458824,42075,Lebanon_Pennsylvania
40.609596,-75.590439,42077,Lehigh_Pennsylvania
41.1768,-75.989304,42079,Luzerne_Pennsylvania
41.340672,-77.062202,42081,Lycoming_Pennsylvania
41.808598,-78.572533,42083,Mc_Kean_Pennsylvania
41.304596,-80.257378,42085,Mercer_Pennsylvania
40.611183,-77.614502,42087,Mifflin_Pennsylvania
41.060001,-75.335358,42089,Monroe_Pennsylvania
40.208649,-75.36512,42091,Montgomery_Pennsylvania
41.024601,-76.662308,42093,Montour_Pennsylvania
40.755749,-75.307098,42095,Northampton_Pennsylvania
40.843967,-76.703323,42097,Northumberland_Pennsylvania
40.398651,-77.264488,42099,Perry_Pennsylvania
40.013294,-75.12764,42101,Philadelphia_Pennsylvania
41.333225,-75.034851,42103,Pike_Pennsylvania
41.756969,-77.90696,42105,Potter_Pennsylvania
40.704025,-76.215157,42107,Schuylkill_Pennsylvania
40.772984,-77.060753,42109,Snyder_Pennsylvania
39.97094,-79.03138,42111,Somerset_Pennsylvania
41.446976,-76.496178,42113,Sullivan_Pennsylvania
41.822887,-75.80127,42115,Susquehanna_Pennsylvania
41.770809,-77.255707,42117,Tioga_Pennsylvania
40.962643,-77.056366,42119,Union_Pennsylvania
41.399818,-79.756668,42121,Venango_Pennsylvania
41.805161,-79.243965,42123,Warren_Pennsylvania
40.189056,-80.236,42125,Washington_Pennsylvania
41.647091,-75.304184,42127,Wayne_Pennsylvania
40.309071,-79.46283,42129,Westmoreland_Pennsylvania
41.521225,-76.010338,42131,Wyoming_Pennsylvania
39.920425,-76.723434,42133,York_Pennsylvania
42.599281,-73.971489,36001,Albany_New_York
42.25613,-78.03064,36003,Allegany_New_York
40.849876,-73.855721,36005,Bronx_New_York
42.16066,-75.817261,36007,Broome_New_York
42.248219,-78.679939,36009,Cattaraugus_New_York
42.917595,-76.554222,36011,Cayuga_New_York
42.309322,-79.415825,36013,Chautauqua_New_York
42.141449,-76.756416,36015,Chemung_New_York
42.49192,-75.610085,36017,Chenango_New_York
44.744431,-73.680046,36019,Clinton_New_York
42.253773,-73.626564,36021,Columbia_New_York
42.611115,-76.056839,36023,Cortland_New_York
42.199482,-74.964195,36025,Delaware_New_York
41.771477,-73.742157,36027,Dutchess_New_York
42.751457,-78.733978,36029,Erie_New_York
44.124123,-73.744209,36031,Essex_New_York
44.611214,-74.282715,36033,Franklin_New_York
